bookID,title,authors,rating,language_code,  num_pages,ratings_count,text_reviews_count,,,,
10908,Harvesting the Heart,Jodi Picoult,3.6,eng,453,39611,2473,,,,
10909,The Tenth Circle,Jodi Picoult,3.5,eng,416,108646,5039,,,,
10910,Mercy,Jodi Picoult,3.58,eng,400,42046,2564,,,,
10912,Picture Perfect,Jodi Picoult,3.54,eng,369,46383,2502,,,,
10914,Songs of the Humpback Whale,Jodi Picoult,3.2,eng,346,27590,1838,,,,
10915,Salem Falls,Jodi Picoult,3.82,eng,434,67431,3066,,,,
10916,The Pact,Jodi Picoult,4.01,eng,512,244774,8841,,,,
10917,My Sister's Keeper,Jodi Picoult,4.07,eng,423,986711,29652,,,,
10920,Cold Mountain,Charles Frazier,3.86,eng,356,208001,4972,,,,
10921,The Collected Songs of Cold Mountain,Hanshan/Red Pine/John Blofeld,4.41,eng,320,685,36,,,,
10929,For One More Day,Mitch Albom,4.1,eng,197,113593,6830,,,,
10932,Just One More Day: A Memoir,Susan    Lewis,3.98,eng,340,180,25,,,,
10939,Ya Sé Que Te Quiero,Billy Crystal/Elizabeth Sayles,4.19,spa,40,0,0,,,,
10943,Absolutely Mahvelous,Billy Crystal/Dick Schaap,3.79,eng,128,24,2,,,,
10951,The Last Innocent Man,Phillip Margolin,3.91,eng,352,1667,57,,,,
10964,Outlander (Outlander  #1),Diana Gabaldon,4.23,eng,850,673350,34690,,,,
10965,A Breath of Snow and Ashes (Outlander  #6),Diana Gabaldon,4.44,eng,980,105950,3992,,,,
10966,Outlander - The Exile of Sharad Hett (Star Wars: Ongoing  Volume 2),Timothy Truman/Rick Leonardi/Tom Raney/Al Rio,3.43,eng,144,126,17,,,,
10967,The Fiery Cross (Outlander  #5),Diana Gabaldon/Janos Farkas,4.27,eng,1443,128901,5294,,,,
10968,Refuge (Outlanders  #36),James Axler,3.93,eng,346,5,0,,,,
10969,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,4.32,eng,743,1088,118,,,,
10970,Outlander,Matt Keefe,3.85,eng,254,54,5,,,,
10971,Hydra's Ring (Outlanders  #39),James Axler,3.88,eng,348,25,2,,,,
10972,Omega Path (Outlanders  #4),James Axler,3.87,en-US,352,80,2,,,,
10973,Savage Sun (Outlanders  #3),James Axler,3.84,en-US,352,95,3,,,,
10974,As I Lay Dying,William Faulkner/E.L. Doctorow,3.71,eng,231,1003,101,,,,
10976,Novels  1926-1929,William Faulkner/Noel Polk/Joseph Blotner,4.42,eng,1180,199,13,,,,
10979,Light in August,William Faulkner,3.94,eng,507,47794,1920,,,,
10980,Novels 1942–1954: Go Down  Moses / Intruder in the Dust / Requiem for a Nun / A Fable,William Faulkner/Noel Polk/Joseph Blotner,4.44,eng,1110,90,7,,,,
10982,Selected Short Stories,William Faulkner,4.09,eng,320,1017,64,,,,
10984,Three Famous Short Novels: Spotted Horses Old Man the Bear,William Faulkner,3.86,eng,320,1457,117,,,,
10985,The Town,William Faulkner,4.1,eng,371,1253,68,,,,
10987,Voyager (Outlander  #3),Diana Gabaldon,4.39,eng,870,198818,8130,,,,
10988,Drums of Autumn (Outlander  #4),Diana Gabaldon,4.35,eng,880,141771,5455,,,,
10989,The Outlandish Companion: Companion to Outlander  Dragonfly in Amber  Voyager  and Drums of Autumn,Diana Gabaldon,4.08,eng,577,11433,478,,,,
10990,Lord John and the Private Matter (Lord John Grey  #1),Diana Gabaldon,3.7,eng,368,32446,1345,,,,
10992,Cross Stitch (Outlander  #1),Diana Gabaldon,4.23,eng,864,2384,323,,,,
10993,The Eight,Katherine Neville,3.91,eng,624,536,60,,,,
10996,Your Eight Year Old: Lively and Outgoing,Louise Bates Ames/Frances L. Ilg/Carol C. Haber/Betty David,3.86,eng,160,183,26,,,,
11000,Eight Mindful Steps to Happiness: Walking the Buddha's Path,Henepola Gunaratana,4.3,eng,288,1103,50,,,,
11002,Eight Men Out: The Black Sox and the 1919 World Series,Eliot Asinof/Stephen Jay Gould,4.03,en-US,336,8614,242,,,,
11003,Eleven on Top (Stephanie Plum  #11),Janet Evanovich,4.16,eng,321,91695,1731,,,,
11005,El Clan Del Oso Cavernario,Jean M. Auel/Leonor Tejada Conde-Pelayo,4.05,spa,548,176,12,,,,
11006,The Portable James Joyce,James Joyce/Harry Levin,4.17,eng,762,20,3,,,,
11012,Dubliners,James Joyce/Jeri Johnson/Thiên Lương,3.85,eng,207,91755,3246,,,,
11013,Finnegans Wake,James Joyce,3.67,eng,628,9780,591,,,,
11016,Jane Eyre,Charlotte Brontë/Stevie Davies,4.12,eng,590,8333,874,,,,
11019,Jane Eyre,Charlotte Brontë/Richard J. Dunn,4.12,eng,534,1475,156,,,,
11021,Jane Eyre,Jane E. Gerver/Bill Dodge/Charlotte Brontë,4.06,eng,112,140,8,,,,
11022,Purity of Blood (Adventures of Captain Alatriste  #2),Arturo Pérez-Reverte/Margaret Sayers Peden,3.75,eng,268,3240,130,,,,
11026,Barnaby Rudge,Charles Dickens/John Bowen/Hablot Knight Browne,3.81,eng,744,8156,366,,,,
11027,No me cogeréis vivo: artículos 2001-2005,Arturo Pérez-Reverte,4.16,spa,537,199,5,,,,
11031,The Flanders Panel,Arturo Pérez-Reverte/Margaret Jull Costa,3.79,eng,295,12998,589,,,,
11033,The Seville Communion,Arturo Pérez-Reverte/Sonia Soto,3.68,eng,400,3912,209,,,,
11036,Little Birds,Anaïs Nin,3.72,eng,148,7888,366,,,,
11037,The Diary of Anaïs Nin  Vol. 2: 1934-1939,Anaïs Nin/Gunther Stuhlmann,4.18,eng,372,1775,47,,,,
11038,"Henry and June: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1931-1932",Anaïs Nin,3.9,eng,304,8311,449,,,,
11043,House of Incest,Anaïs Nin/Val Telberg,3.8,eng,72,1843,143,,,,
11044,The Diary of Anaïs Nin  Vol. 3: 1939-1944,Anaïs Nin/Gunther Stuhlmann,4.18,eng,348,1392,40,,,,
11045,The Spectator Bird,Wallace Stegner,3.99,eng,214,4808,550,,,,
11047,The Big Book of Boy Stuff,Bart King/Chris Sabatino,4.23,eng,292,147,25,,,,
11048,The Boys of Everest: Chris Bonington and the Tragedy of Climbing's Greatest Generation,Clint Willis,3.86,eng,535,452,36,,,,
11062,Roald Dahl: The Storyteller (Famous Lives),Jason Hook,4.06,eng,48,0,0,,,,
11069,Les Nouvelles Recettes irrésistibles de Roald Dahl,Roald Dahl/Quentin Blake,4.14,fre,64,0,0,,,,
11071,Relatos de lo inesperado,Roald Dahl/Carmelina Payá/Antonio Samons,4.18,spa,320,387,30,,,,
11075,Konfetti Ungemütliches + Ungezogenes,Roald Dahl,3.59,ger,123,27,1,,,,
11077,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost,3.87,eng,272,19422,2077,,,,
11089,The Read-Aloud Handbook,Jim Trelease,4.41,eng,432,4357,707,,,,
11095,The Working Poor: Invisible in America,David K. Shipler,4.03,eng,352,4929,369,,,,
11101,First Comes Love (Hot Water  California #1),Christie Ridgway,3.81,en-US,384,1051,47,,,,
11106,Eat Right 4 Your Type,Peter J. D'Adamo/Catherine Whitney,3.57,en-US,375,186,16,,,,
11119,The Annotated Gulliver's Travels,Jonathan Swift/Isaac Asimov,3.57,eng,298,57,9,,,,
11121,Gulliver's Travels,Jonathan Swift/Robert A. Greenberg,3.57,eng,432,174,9,,,,
11130,The Chronicles of Narnia CD Box Set,C.S. Lewis/Kenneth Branagh,4.26,eng,31,202,24,,,,
11136,The Chronicles of Narnia (The Chronicles of Narnia  #1-7),C.S. Lewis/Pauline Baynes,4.26,eng,766,1131,53,,,,
11137,Mere Christianity,C.S. Lewis/Kathleen Norris,4.32,eng,227,7665,664,,,,
11138,Mere Christianity,C.S. Lewis,4.32,eng,191,240060,5828,,,,
11149,The Screwtape Letters,C.S. Lewis,4.22,eng,224,116834,4746,,,,
11154,The Screwtape Letters/Book & Study Guide,C.S. Lewis,4.22,en-US,172,96,12,,,,
11157,Four Mothers,Shifra Horn/Dalya Bilu,3.69,eng,276,204,28,,,,
11159,Four Mothers at Chautuaqua,Pansy/Isabella MacDonald Alden,4.04,eng,265,28,1,,,,
11161,The Trial of God: (as it was held on February 25  1649  in Shamgorod),Elie Wiesel/Robert McAfee Brown/Matthew Fox,4.14,eng,208,957,72,,,,
11162,Summer for the Gods: The Scopes Trial and America's Continuing Debate Over Science and Religion,Edward J. Larson/Brian Troxell,3.9,eng,318,1458,108,,,,
11166,Dawn (The Night Trilogy  #2),Elie Wiesel/Frances Frenaye,3.87,eng,81,12576,975,,,,
11167,The Forgotten,Elie Wiesel/Stephen Becker,3.94,eng,320,503,36,,,,
11168,Day (The Night Trilogy  #3),Elie Wiesel/Anne Borchardt,3.84,eng,109,7332,465,,,,
11174,All Rivers Run to the Sea,Elie Wiesel,4.15,eng,464,954,63,,,,
11176,Father Hunger: Fathers  Daughters  and the Pursuit of Thinness,Margo Maine/Craig  Johnson,3.57,eng,288,15,1,,,,
11178,Father Hunger: Fathers  Daughters & Food,Margo Maine/Craig L. Johnson,3.57,eng,254,56,5,,,,
11184,Bold Land  Bold Love (Australian Trilogy  #1),Connie Mason,3.83,eng,469,225,16,,,,
11197,Leading with a Limp: Turning Your Struggles Into Strengths,Dan B. Allender,4.04,eng,206,506,52,,,,
11204,Something to Declare,Julia Alvarez,3.99,en-US,300,726,50,,,,
11208,How the García Girls Lost Their Accents,Julia Alvarez,3.63,eng,304,18032,1144,,,,
11222,Kesey's One Flew Over the Cuckoo's Nest (Cliffs Notes),Bruce Edward Walker/Ken Kesey/CliffsNotes,4.17,eng,112,22,3,,,,
11225,One Flew Over the Cuckoo's Nest,Ken Kesey,4.2,eng,272,1120,104,,,,
11226,One Flew over the Cuckoo's Nest,Ken Kesey,4.2,eng,272,67,5,,,,
11229,The Sea  The Sea,Iris Murdoch/Mary Kinzie,3.92,eng,528,13010,771,,,,
11231,Existentialists and Mystics: Writings on Philosophy and Literature,Iris Murdoch/George Steiner/Peter J. Conradi,4.1,eng,576,184,18,,,,
11234,A Fairly Honourable Defeat,Iris Murdoch/Peter Reed,3.93,eng,432,1417,115,,,,
11235,The Unicorn,Iris Murdoch,3.63,eng,270,1846,159,,,,
11240,Bruno's Dream,Iris Murdoch,3.76,eng,320,604,48,,,,
11244,Mystical Paths (Starbridge  #5),Susan Howatch,4.23,eng,576,1045,38,,,,
11245,Glittering Images (Starbridge  #1),Susan Howatch,4.07,eng,512,2043,209,,,,
11247,Scandalous Risks,Susan Howatch,4.2,eng,480,1114,43,,,,
11251,Glamorous Powers (Starbridge  #2),Susan Howatch,4.19,en-GB,512,1493,69,,,,
11253,A Severed Head,Iris Murdoch,3.73,eng,204,3682,319,,,,
11262,Absolute Truths (Starbridge  #6),Susan Howatch,4.34,eng,672,1066,52,,,,
11263,The Shrouded Walls,Susan Howatch,3.4,eng,224,305,31,,,,
11269,Waiting Sands,Susan Howatch,3.43,eng,192,314,14,,,,
11277,The Hollow Man,Dan Simmons,3.46,en-US,342,2532,149,,,,
11278,Hardcase (Joe Kurtz  #1),Dan Simmons,3.68,en-US,291,1067,61,,,,
11279,Summer of Night (Seasons of Horror  #1),Dan Simmons,4.02,eng,600,16116,894,,,,
11285,Vengeance (Joe Kurtz  #1),Dan Simmons,3.68,fre,243,1,0,,,,
11286,Carrion Comfort,Dan Simmons,3.9,eng,884,15742,714,,,,
11289,The Rise of Endymion (Hyperion Cantos  #4),Dan Simmons,4.18,eng,709,36728,1229,,,,
11290,Children of the Night,Dan Simmons,3.71,eng,464,5855,264,,,,
11295,The Group,Mary McCarthy,3.66,eng,397,61,17,,,,
11296,Haruki Murakami and the Music of Words,Jay Rubin,3.83,eng,462,1444,68,,,,
11297,Norwegian Wood,Haruki Murakami/Jay Rubin,4.03,eng,296,248676,12203,,,,
11298,A Wild Sheep Chase (The Rat  #3),Haruki Murakami/Alfred Birnbaum,3.95,eng,353,68918,3022,,,,
11301,Horton Hatches the Egg,Dr. Seuss,4.16,eng,64,37851,597,,,,
11308,Seaward,Susan Cooper,3.97,eng,167,1756,72,,,,
11311,The Boggart,Susan Cooper/Omar Rayyan,3.75,eng,196,4085,181,,,,
11313,Silver on the Tree (The Dark is Rising  #5),Susan Cooper,4.15,eng,274,27802,507,,,,
11317,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,eng,379,34,4,,,,
11318,Trouble Is My Business,Raymond Chandler,4.06,eng,224,9606,258,,,,
11320,The Captain's Verses,Pablo Neruda/Donald Devenish Walsh,4.25,mul,151,4494,160,,,,
11323,Herbert the Timid Dragon,Mercer Mayer,4.62,eng,48,23,4,,,,
11324,Under the Net,Iris Murdoch,3.77,eng,252,11174,465,,,,
11326,Love,Toni Morrison,3.75,eng,224,7580,452,,,,
11333,Beloved,Toni Morrison/A.S. Byatt,3.83,eng,360,660,58,,,,
11334,Song of Solomon,Toni Morrison,4.06,eng,337,73894,2763,,,,
11337,The Bluest Eye,Toni Morrison,4.03,eng,216,132233,5507,,,,
11339,100 Love Sonnets,Pablo Neruda/Stephen Tapscott,4.39,eng,232,12613,392,,,,
11340,Jazz,Toni Morrison,3.81,eng,229,428,54,,,,
11341,Jazz,Toni Morrison,3.81,eng,229,1338,128,,,,
11346,Sula,Toni Morrison,3.93,eng,174,47998,2479,,,,
11347,Sula,Toni Morrison,3.93,eng,174,3552,361,,,,
11349,Sula,Toni Morrison,3.93,eng,174,457,49,,,,
11352,Sula,Toni Morrison,3.93,eng,189,709,94,,,,
11355,Tar baby,Toni Morrison,3.93,fre,431,11,0,,,,
11359,Tar Baby,Toni Morrison,3.93,eng,320,15795,447,,,,
11364,Pacific Northwest Hiking: The Complete Guide to More Than 1 000 of the Best Hikes in Washington and Oregon (Foghorn Outdoors),Scott Leonard/Megan McMorris,4.24,eng,912,12,1,,,,
11366,The Guns of August,Barbara W. Tuchman/Robert K. Massie,4.17,eng,606,40927,1671,,,,
11371,It Can't Happen Here,Sinclair Lewis/Michael R.  Meyer,3.77,eng,400,9031,1555,,,,
11372,Babbitt,Sinclair Lewis,3.66,en-US,320,249,29,,,,
11373,Main Street,Sinclair Lewis/Brooke Allen,3.77,en-US,560,286,37,,,,
11376,Main Street,Sinclair Lewis,3.77,eng,454,21451,778,,,,
11377,Arrowsmith / Elmer Gantry / Dodsworth,Sinclair Lewis/Richard R. Lingeman,3.9,en-US,1346,58,11,,,,
11378,Elmer Gantry,Sinclair Lewis,3.99,fre,352,3840,318,,,,
11380,Die Geisha,Arthur Golden,4.11,ger,573,314,14,,,,
11383,Arthur Edward Waite's Quest of the Golden Stairs,Arthur Edward Waite,3.9,eng,184,9,0,,,,
11389,Arrowsmith,Sinclair Lewis/E.L. Doctorow,3.82,eng,428,5889,300,,,,
11390,Something Wicked This Way Comes,Ray Bradbury,3.94,eng,293,834,54,,,,
11399,Living on the Ragged Edge: Finding Joy in a World Gone Mad: Workbook,Charles R. Swindoll,4.2,en-US,268,3,0,,,,
11406,A Door of Hope,Jan Frank,3.97,eng,197,28,3,,,,
11413,Captivating: Unveiling the Mystery of a Woman's Soul,John Eldredge/Stasi Eldredge,3.91,en-US,243,42509,738,,,,
11426,Family (Firstborn  #4),Karen Kingsbury,4.42,eng,345,8370,143,,,,
11427,Found (Firstborn  #3),Karen Kingsbury,4.44,eng,342,8874,174,,,,
11428,Forever (Firstborn  #5),Karen Kingsbury,4.43,eng,346,8158,146,,,,
11429,Ever After (Lost Love  #2),Karen Kingsbury,4.32,eng,337,10722,354,,,,
11430,Return (Redemption  #3),Karen Kingsbury/Gary Smalley,4.45,eng,384,13180,288,,,,
11431,The Red Gloves Collection (Red Gloves  #1-4),Karen Kingsbury,4.49,eng,640,718,36,,,,
11432,Reunion (Redemption  #5),Karen Kingsbury/Gary Smalley,4.5,en-US,400,12509,271,,,,
11433,Redemption (Redemption  #1),Karen Kingsbury/Gary Smalley,4.38,eng,384,25248,859,,,,
11434,Forgiven (Firstborn  #2),Karen Kingsbury,4.41,eng,358,9804,172,,,,
11436,Rejoice (Redemption  #4),Karen Kingsbury/Gary Smalley,4.46,eng,344,12550,201,,,,
11437,Where I'm Calling From: New and Selected Stories,Raymond Carver,4.42,eng,544,18280,772,,,,
11439,All of Us: The Collected Poems,Raymond Carver,4.3,eng,416,1651,107,,,,
11441,Short Cuts: Selected Stories,Raymond Carver/Robert Altman,4.11,eng,157,4455,232,,,,
11449,Cathedral,Raymond Carver,4.28,eng,230,21895,894,,,,
11463,In Pharaoh's Army: Memories of the Lost War,Tobias Wolff/Luann Walther,4.08,eng,240,2398,175,,,,
11464,Old School,Tobias Wolff,3.82,eng,196,7772,826,,,,
11466,This Boy's Life,Tobias Wolff,3.98,eng,304,22828,1304,,,,
11468,The Vintage Book of Contemporary American Short Stories,Tobias Wolff,4.11,eng,576,1227,79,,,,
11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,4.24,eng,356,24862,1443,,,,
11473,The Paris Review Interviews  I: 16 Celebrated Interviews,The Paris Review/Philip Gourevitch/Rebecca West/Elizabeth Bishop/Robert  Stone/Robert Gottlieb/Richard Price/Billy Wilder/Jack Gilbert/Joan Didion/Dorothy Parker/Truman Capote/Ernest Hemingway/T.S. Eliot/Saul Bellow/Jorge Luis Borges/Kurt Vonnegut Jr./James M. Cain,4.37,eng,510,866,103,,,,
11478,The Living and the Dead: Robert McNamara and Five Lives of a Lost War,Paul Hendrickson,4.01,eng,448,135,11,,,,
11481,Sons of Mississippi: A Story of Race and Its Legacy,Paul Hendrickson,3.81,eng,368,170,31,,,,
11482,Looking for the Light: The Hidden Life and Art of Marion Post Wolcott,Paul Hendrickson/Marion Post Wolcott,4.07,eng,297,14,3,,,,
11486,The Color Purple,Alice Walker,4.2,eng,295,445206,9643,,,,
11492,Bright Purple: Color Me Confused (TrueColors  #10),Melody Carlson,3.49,eng,213,806,61,,,,
11494,Humboldt's Gift,Saul Bellow,3.86,eng,487,6995,378,,,,
11499,The Promise,Chaim Potok,4.15,eng,368,11255,499,,,,
11502,The Gift of Asher Lev,Chaim Potok,4.16,eng,384,6224,339,,,,
11503,In the Beginning,Chaim Potok,4.08,eng,416,2222,120,,,,
11507,My Name Is Asher Lev,Chaim Potok,4.21,eng,369,32785,2398,,,,
11511,L'Échiquier du mal,Dan Simmons,3.9,fre,999,63,7,,,,
11514,L'Éveil d'Endymion II,Dan Simmons,4.25,fre,410,19,0,,,,
11516,Les Larmes d'Icare,Dan Simmons/Jean-Daniel Brèque,3.81,fre,357,0,0,,,,
11518,L'Épée de Darwin,Dan Simmons/Guy Abadia,3.33,fre,436,3,0,,,,
11519,Les Fils des ténèbres,Dan Simmons,3.71,fre,464,6,0,,,,
11520,Endymion: Pforten der Zeit,Dan Simmons,4.17,ger,672,3,0,,,,
11525,1 000 Places to See Before You Die,Patricia Schultz,3.85,eng,992,36303,439,,,,
11535,The Crook Factory,Dan Simmons,3.8,eng,580,1108,89,,,,
11541,Swan Song,Robert R. McCammon,4.28,eng,956,147,23,,,,
11548,Mine,Robert R. McCammon,3.9,en-GB,496,9111,231,,,,
11549,Gone South,Robert R. McCammon,3.93,eng,400,4849,228,,,,
11550,Usher's Passing,Robert R. McCammon,3.92,eng,416,3226,143,,,,
11551,The Wolf's Hour,Robert R. McCammon,4.06,eng,603,8741,326,,,,
11552,Mystery Walk,Robert R. McCammon,3.89,eng,432,2242,96,,,,
11553,Boy's Life,Robert R. McCammon,4.35,eng,580,17540,1740,,,,
11556,Stinger,Robert R. McCammon,3.87,en-US,538,5725,147,,,,
11557,Swan Song,Robert R. McCammon,4.28,eng,956,46244,2540,,,,
11563,Danse Macabre,Stephen King,3.64,eng,400,21063,460,,,,
11565,The Secretary of Dreams  Volume One,Stephen King/Glenn Chadbourne,4.47,eng,281,291,7,,,,
11566,The Green Mile,Stephen King,4.44,eng,592,207869,4570,,,,
11570,Dreamcatcher,Stephen King/William Olivier Desmond/Maria Teresa Marenco,3.63,fre,688,136312,1617,,,,
11571,Storm of the Century: An Original Screenplay,Stephen King,3.92,en-US,376,252,14,,,,
11574,The Body,Stephen King/Robin Waterfield,4.25,eng,80,29670,974,,,,
11580,Creepshow,Stephen King/Bernie Wrightson/Michele Wrightson,4.07,eng,66,34392,275,,,,
11584,On Writing: A Memoir,Stephen King,4.33,eng,384,1118,142,,,,
11588,The Shining,Stephen King,4.22,eng,659,978535,15105,,,,
11594,La Torre Oscura VII - Tomo 2 of 2 (La Torre Oscura  #7),Stephen King/Verónica Canales,4.24,spa,496,192,9,,,,
11597,The Dark Half,Stephen King,3.77,eng,469,110131,1282,,,,
11601,The Science of Stephen King: From 'Carrie' to 'Cell ' The Terrifying Truth Behind the Horror Master's Fiction,Lois H. Gresh/Robert E. Weinberg,3.42,eng,272,62,9,,,,
11604,The Girl Who Loved Tom Gordon,Stephen King,3.59,eng,264,1997,184,,,,
11605,Riding the Bullet,Stephen King/Josh Hamilton,3.63,eng,66,11649,270,,,,
11606,The Bachman Books: Four Early Novels by Stephen King,Stephen King/Richard Bachman,4.11,eng,692,1098,84,,,,
11608,El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,4,spa,424,737,119,,,,
11611,Stand by Me,Raynold Gideon,4.32,eng,96,1436,24,,,,
11613,La danza de la muerte,Stephen King/Eduardo Goligorsky,4.34,spa,613,64,3,,,,
11616,The Gardens of Emily Dickinson,Judith Farr/Louise Carter,3.84,eng,350,54,13,,,,
11617,The Life of Emily Dickinson,Richard B. Sewall,4.29,eng,821,315,20,,,,
11619,The Poems of Emily Dickinson,Emily Dickinson/R.W. Franklin,4.25,eng,690,475,39,,,,
11621,Selected Poetry of Emily Dickinson,Emily Dickinson,4.17,eng,299,77,3,,,,
11623,The Unabridged Journals of Sylvia Plath,Sylvia Plath/Karen V. Kukil,4.31,eng,732,14009,483,,,,
11625,Ariel: The Restored Edition,Sylvia Plath/Frieda Hughes,4.27,eng,256,3737,283,,,,
11627,The Colossus and Other Poems,Sylvia Plath,4.19,eng,84,9140,224,,,,
11630,Rough Magic: A Biography of Sylvia Plath,Paul Alexander,3.92,eng,402,1516,60,,,,
11632,The Journals of Sylvia Plath,Sylvia Plath/Ted Hughes/Frances McCullough,4.17,eng,384,1163,64,,,,
11635,The Death and Life of Sylvia Plath,Ronald Hayman,3.67,eng,224,453,24,,,,
11643,Te Kaihau: The Windeater,Keri Hulme,3.72,eng,239,165,16,,,,
11648,Everyman,Philip Roth,3.58,en-US,182,821,131,,,,
11650,American Pastoral (The American Trilogy  #1),Philip Roth,3.92,eng,432,47156,3007,,,,
11653,I Married a Communist (The American Trilogy  #2),Philip Roth,3.81,eng,323,4996,325,,,,
11654,Sabbath's Theater,Philip Roth,3.85,eng,451,6993,482,,,,
11655,The Counterlife,Philip Roth,3.91,eng,336,3192,195,,,,
11656,Rabbit Angstrom: The Four Novels,John Updike,4.26,eng,1520,1512,148,,,,
11657,Terrorist,John Updike,3.17,eng,320,3490,410,,,,
11663,Rabbit Novels: Rabbit  Run and Rabbit Redux,John Updike,3.98,eng,640,811,55,,,,
11664,Brazil,John Updike,3.45,eng,272,2001,150,,,,
11665,Conversations with John Updike,James Plath,3.57,eng,302,14,2,,,,
11666,Rabbit at Rest (Rabbit Angstrom #4),John Updike,3.97,eng,608,13361,395,,,,
